Product_Name,Brand,Price,Rating
Crucial 16GB (4 x 4GB) 288-Pin DDR4 SDRAM DDR4 2133 (PC4 17000) Desktop Memory Model CT4K4G4DFS8213,Crucial,"9,280",5
Kingston 4GB 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory Model KVR16N11S8H/4,Kingston Technology Corp.,"1,787",5
"HyperX Fury 4GB (1 x 4GB) DDR4 2400MHz DRAM (Desktop Memory) CL15 1.2V Black DIMM (288-pin) HX424C15FB/4 (Intel XMP, AMD Ryzen)",HyperX,"5,923",5
Crucial CT8G4SFS8266 Unbuffered 8GB DDR4-2666 SODIMM,Brand Name Not Available,"2,728",No rating
16GB (4x4GB) DDR3 1066 (PC3 8500) Desktop Memory Module,Brand Name Not Available,"6,328",No rating
2GB (1x2GB) DDR3 1333 (PC3 10600) Desktop Memory Module,Brand Name Not Available,"1,104",No rating
1GB (1x1GB) DDR 400 (PC 3200) Desktop Memory Module,Brand Name Not Available,516,No rating
16GB (2x8GB) DDR3 1066 (PC3 8500) Desktop Memory Module,Brand Name Not Available,"6,916",No rating
8GB (1x8GB) DDR3 1066 (PC3 8500) Desktop Memory Module,Brand Name Not Available,"3,532",No rating
4GB (1x4GB) DDR3 1600 (PC3 12800) Desktop Memory Module,Brand Name Not Available,"1,839",No rating
32GB (4x8GB) DDR3 1066 (PC3 8500) Desktop Memory Module,Brand Name Not Available,"13,604",No rating
Mushkin Enhanced 2GB 240-Pin DDR2 SDRAM DDR2 800 (PC2 6400) Desktop Memory Model 991558,Mushkin Enhanced,"3,867",4
Crucial 8GB 240-Pin DDR3 SDRAM DDR3 1333 (PC3 10600) Desktop Memory Model CT102464BA1339,Crucial,"2,670",5
G.SKILL Flare X Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) AMD X370 / B350 / A320 Memory (Desktop Memory) Model F4-2400C16Q-32GFXR,G.SKILL,"16,381",No rating
DATARAM 32GB DDR4 SDRAM Memory Module P00924B21DR,Dataram Corporation,"14,571",No rating
DATARAM 16GB DDR4 SDRAM Memory Module 4ZC7A08707DR,Dataram Corporation,"8,456",No rating
DATARAM 64GB DDR4 SDRAM Memory Module 7X77A01305DR,Dataram Corporation,"31,913",No rating
DATARAM 16GB DDR4 SDRAM Memory Module S26361F4083E116DR,Dataram Corporation,"8,453",No rating
"HyperX Fury 64GB (4 x 16GB) DDR4 2400MHz DRAM (Desktop Memory) CL15 1.2V Black DIMM (288-pin) HX424C15FBK4/64 (Intel XMP, AMD Ryzen)",HyperX,"39,463",5
DATARAM 64GB DDR4 SDRAM Memory Module SNP4JMGMC64GDR,Dataram Corporation,"31,912",No rating
DATARAM 16GB DDR4 SDRAM Memory Module UCSMRX16G1RTHDR,Dataram Corporation,"8,274",No rating
HPE 16GB DDR4 SDRAM Memory Module P19041B21,HP,"35,168",No rating
16GB ECC DRX8 UNBUFF PC4-17000,DELL,"19,000",No rating
Dataram DATARAM 32GB DDR4 SDRAM Memory Module SNP8WKDYC32GDR,Dataram Corporation,"14,707",No rating
Patriot Signature 8GB 240-Pin DDR3 SDRAM DDR3 1333 (PC3 10600) Desktop Memory Model PSD38G13332,Patriot Memory,"2,938",3
DATARAM Value Memory 64GB DDR4 SDRAM Memory Module DVM26L4T464G,Dataram Corporation,"29,009",No rating
DATARAM 16GB (1x16GB) DDR4 2933MHz 288pin ECC RDIMM Memory Module DVM29R2T8/16G,Dataram Corporation,"8,049",No rating
"HyperX Fury 32GB (2 x 16GB) DDR4 2666MHz DRAM (Desktop Memory) CL16 1.2V White DIMM (288-pin) HX426C16FWK2/32 (Intel XMP, AMD Ryzen)",HyperX,"22,839",No rating
Crucial 4GB (2 x 2GB) 240-Pin DDR2 SDRAM DDR2 1066 (PC2 8500) Dual Channel Kit Desktop Memory Model CT2KIT25664AA1067,Crucial,"1,718",3
8GB (4x2GB) DDR3 1066 (PC3 8500) Desktop Memory Module,Brand Name Not Available,"3,311",1
VisionTek PRO 250GB 2280 M.2 SATA Internal Solid State Drive,VisionTek,"6,510",No rating
Kingston 16GB DDR4 2666MHZ ECC Memory Module KTHPN426E16G,Kingston Technology Corp.,"7,023",No rating
16GB (1x16GB) DDR3 1866 (PC3 14900) Desktop Memory Module,Brand Name Not Available,"9,565",5
16GB (4x4GB) DDR3 1866 (PC3 14900) Desktop Memory Module,Brand Name Not Available,"6,328",5
"Axiom T9V39AA-AX Axiom Ax - Ddr4 - 8 Gb - Dimm 288-Pin - 2400 Mhz / Pc4-19200 - Cl17 - 1.2 V - Registered - Ecc - For Hp Workstation Z440, Z640, Z840",Brand Name Not Available,"6,188",No rating
Crucial Ballistix Sport 4GB 240-Pin DDR3 SDRAM DDR3 1333 (PC3 10600) Desktop Memory Model BLS4G3D1339DS1S00,Crucial,"5,802",5
2GB (2x1GB) DDR 266 (PC 2100) Desktop Memory Module,Brand Name Not Available,"1,325",5
Ballistix Sport LT 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model BLS2K16G4D32AESB,Ballistix,"18,492",5
HyperX FURY 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory Model HX316C10FRK2/8,HyperX,"6,188",5
Crucial 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 2133 (PC4 17000) Desktop Memory Model CT4K8G4DFD8213,Crucial,"12,434",4
HyperX FURY 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3L 1600 (PC3L 12800) Desktop Memory Model HX316LC10FBK2/16,HyperX,"10,756",5
Crucial 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 2133 (PC4 17000) Desktop Memory Model CT4K8G4DFS8213,Crucial,"10,949",5
HyperX Predator 32GB (2 x 16GB) DDR4 3000 RAM (Desktop Memory) CL15 XMP Black DIMM (288-Pin) HX430C15PB3K2/32,HyperX,"20,260",No rating
Crucial 16GB Kit (2 x 8GB) DDR3L-1866 UDIMM,Crucial,"5,411",5
HyperX Predator 32GB (2 x 16GB) DDR4 2666MHz DRAM (Desktop Memory) CL13 1.35V Black DIMM (288-pin) HX426C13PB3K2/32 (Intel XMP),HyperX,"18,492",No rating
NEMIX RAM PC GAMING MEMORY 8GB DDR3 1600 (PC3-12800) for AMD FM2+ / FM2 / AM3+/ AM3,Brand Name Not Available,"2,796",4
CORSAIR Vengeance RGB DRAM 32GB (2 x 16GB) 288-Pin DDR4 3000 (PC4 24000) Desktop Memory Model CMR32GX4M2C3000C15,Corsair,"28,806",5
NEMIX RAM PC GAMING MEMORY 32GB  (4x8GB) DDR3 1600 (PC3-12800) for AMD FM2+ / FM2 / AM3+/ AM3,Brand Name Not Available,"10,600",4
Crucial 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory Model CT2KIT51264BA160BJ,Crucial,"2,966",4
Patriot Memory Signature Line 16GB (1x16GB) DDR4 2400MHz (PC4-19200) UDIMM Memory Module 1.2V - PSD416G24002,Patriot Memory,"5,554",No rating
Patriot Memory Signature Line 16GB (1x16GB) DDR4 2400MHz (PC4-19200) UDIMM Memory Module 1.2V - PSD416G24002,Patriot Memory,"5,554",No rating
Kingston 32GB DDR4 2666Mhz SDRAM 260-pin SoDimm Memory Module KCP426SD832,Kingston Technology Corp.,"11,501",No rating
HyperX FURY 16GB (4 x 4GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Compatible with Intel X99 chipset Memory Kit Model HX424C15FBK4/16,HyperX,"8,223",5
Lenovo 32GB DDR4 2666MHz SoDIMM Memory Card 4X70V98059,Lenovo,"32,944",No rating
HyperX FURY 8GB (2 x 4GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model HX426C16FB3K2/8,HyperX,"4,643",No rating
Lenovo 4X70M41717 16GB (1x16GB) DDR4 2400 (PC4 19200) NON-ECC Unbuffered UDIMM compatible Memory RAM,Brand Name Not Available,"10,300",No rating
NEMIX RAM PC GAMING MEMORY 16GB  (2x8GB) DDR3 1600 (PC3-12800) for AMD FM2+ / FM2 / AM3+/ AM3,Brand Name Not Available,"5,518",3
8GB (2x4GB) DDR3 1866 (PC3 14900) Desktop Memory Module,Brand Name Not Available,"3,164",4
DELL ENTERPRISE ACCESSORIES SNP20D6FC/16G 16GB CERTIFIED REPL MEM DRX4,DELL,"4,635",1
Kingston ValueRAM 16GB 288-Pin DDR4 SDRAM DDR4 2133 (PC4 17000) Desktop Memory Model KVR21N15D8/16,Kingston Technology Corp.,"14,198",No rating
NEMIX RAM PC GAMING MEMORY 16GB  (2x8GB) DDR3 1866 (PC3-14900) for AMD FM2+ / FM2 / AM3+/ AM3,Brand Name Not Available,"5,518",3
Kingston 32GB DDR4 SDRAM Memory Module KTDPE43232G,Kingston Technology Corp.,"14,274",No rating
Total Micro 32GB 2666MHz Memory 32GRD426-ECC2R4-TM,Lenovo,"27,522",No rating
Crucial 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3L 1866 (PC3L 14900) Desktop Memory Model CT2KIT51264BD186DJ,Crucial,"2,940",4
"Samsung 16GB DDR4 PC4-21300, 2666MHZ, 260 PIN SODIMM, 1.2V, CL 19 laptop ram memory module",SAMSUNG,"6,211",No rating
"HyperX Fury 8GB (1 x 8GB) DDR4 2666MHz DRAM (Desktop Memory) CL16 1.2V Black DIMM (288-pin) HX426C16FB2/8 (Intel XMP, AMD Ryzen)",HyperX,"4,635",0
"HyperX Fury 16GB (1 x 16GB) DDR4 2666MHz DRAM (Desktop Memory) CL16 1.2V Red DIMM (288-pin) HX426C16FR/16 (Intel XMP, AMD Ryzen)",HyperX,"15,545",No rating
HyperX FURY 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model HX426C16FB3K4/32,HyperX,"11,408",No rating
HyperX Predator DDR4 RGB 16GB kit 4000MHz CL19 DIMM XMP RAM Memory/Infrared Sync Technology Black (HX440C19PB3AK2/16),HyperX,"24,238",No rating
Crucial 2GB 240-Pin DDR3 SDRAM DDR3L 1600 (PC3L 12800) Desktop Memory Model CT25664BD160BJ,Crucial,"2,527",5
HyperX FURY 16GB (4 x 4GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Compatible with Intel X99 chipset Memory Kit Model HX426C15FBK4/16,HyperX,"12,335",4
KINGSTON KVR16N11/8 Kingston KVR16N118 DDR3-1600 8GB CL11 Desktop Memory,Kingston Technology Corp.,"2,612",No rating
4GB (1x4GB) DDR2 800 (PC2 6400) Desktop Memory Module,Brand Name Not Available,"2,943",No rating
2GB (1x2GB) DDR2 533 (PC2 4200) Desktop Memory Module,Brand Name Not Available,861,No rating
HyperX Predator 8GB (1 x 8GB) DDR4 3000MHz DRAM (Desktop Memory) CL15 1.35V Black DIMM (288-pin) HX430C15PB3/8 (Intel XMP),HyperX,"7,505",No rating
HyperX FURY 16GB 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model HX426C16FB3/16,HyperX,"6,335",No rating
Netpatibles M393B2G70CB0-YH9 16gb Ddr3-1333mhz Reg Ecc Mem Dual Rank 1.35v 240-pin Cl9 Rdimm,Brand Name Not Available,"3,505",5
1GB (1x1GB) DDR2 800 (PC2 6400) Desktop Memory Module,Brand Name Not Available,658,3
Kingston 8GB 288-Pin DDR4 SDRAM Non-ECC Unbuffered DDR4 2666 (PC4 21300) Desktop Memory Model KCP426NS8/8,Kingston Technology Corp.,"3,028",No rating
HyperX FURY 8GB 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model HX426C16FB3/8,HyperX,"3,830",No rating
HyperX Predator 16GB (1 x 16GB) DDR4 2666MHz DRAM (Desktop Memory) CL13 1.35V Black DIMM (288-pin) HX426C13PB3/16 (Intel XMP),HyperX,"7,939",No rating
4GB (2x2GB) DDR3 1600 (PC3 12800) Desktop Memory Module,Brand Name Not Available,"2,060",1
HyperX Predator 8GB (1 x 8GB) DDR4 2666MHz DRAM (Desktop Memory) CL13 1.35V Black DIMM (288-pin) HX426C13PB3/8 (Intel XMP),HyperX,"5,128",No rating
Kingston 4GB Module - DDR3L 1600MHz,Kingston Technology Corp.,"2,092",No rating
Crucial 16GB (2 x 8GB) DDR4 2400MHz DRAM (Desktop Memory) CL17 1.2V SR DIMM (288-pin) CT2K8G4DFS824A,Crucial,"5,007",5
Patriot RAM Signature 4GB (1 x 4GB) 2400 MHz CL17 1.2v DDR4 RAM (PSD44G240041),Patriot Memory,"2,078",No rating
CORSAIR Vengeance LP 16GB (4 x 4GB) 240-Pin DDR3 SDRAM DDR3 1600 Desktop Memory Model CML16GX3M4X1600C8,Corsair,"25,150",5
16 GB - DDR3 SDRAM - 1866 MHz - Registered - DIMM AM1866D3DR4RN/16G,Brand Name Not Available,"25,150",No rating
Crucial 1GB DDR2 800MHz PC2-6400 240 pin CL6 1.8V Non ECC Desktop Memory RAM 800,Crucial,"1,058",No rating
Kingston ValueRAM 32GB DDR4 SDRAM Memory Module KVR26S19D832,Kingston Technology Corp.,"11,325",No rating
Crucial 4GB DDR3 1600 MHz PC3-12800 CL11 240pin Non ECC Desktop Memory RAM DDR3L,Crucial,"1,859",No rating
Crucial 8GB DDR3 1600 MHz PC3-12800 CL11 240pin Non ECC Desktop Memory RAM UDIMM,Crucial,"2,860",No rating
Crucial 16GB Kit 2x 8GB DDR3 1600 MHz PC3-12800 Non ECC Desktop Memory RAM DDR3L,Crucial,"5,298",No rating
Add-on AMT2400D4DR4RN-32G Jedec Standard Factory Original TAA Compliant 32Gb DDR4-2400mHz Registered Single Rank,Brand Name Not Available,"17,378",No rating
Kingston Technology KVR29N21S8-8 8GB 2933MHz DDR4 Non ECC Memory Module,Kingston Technology Corp.,"3,216",No rating
HP 4GB (1x4GB) DDR4 2311MHz 260pin SoDIMM Memory Module T7B76AA,HP,"4,270",No rating
HP 1GB 240-Pin DDR2 SDRAM DDR2 667 (PC2 5300) Desktop Memory Model 432930-001,HP,"2,129",No rating
XPG V1.0 4GB 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory Model AX3U1600W4G9-RB,XPG,"6,447",5
AddOn 8GB DDR4 SDRAM Memory Module,Brand Name Not Available,"3,582",No rating
Ballistix Sport LT 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model BLS2K16G4D240FSC,Ballistix,"14,881",4
CORSAIR Vengeance LPX 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Desktop Memory Model CMK16GX4M2E4000C19R,Corsair,"23,796",No rating
AddOn - Memory Upgrades 4GB DDR3-1333MHz/PC3-10600 240-Pin DIMM F/DESKTOPS,Brand Name Not Available,"2,563",3
PNY Optima 1GB 240-Pin DDR2 SDRAM DDR2 533 (PC2 4200) Desktop Memory Model MD1024SD2-533,"PNY Technologies, Inc.","3,738",4
PNY Optima 512MB 184-Pin DDR SDRAM DDR 400 (PC 3200) Desktop Memory Model MD0512SD1-400,"PNY Technologies, Inc.","2,319",4
HyperX FURY 8GB (2 x 4GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model HX424C15FB3K2/8,HyperX,"4,066",No rating
HyperX FURY 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model HX424C15FB3K4/64,HyperX,"21,003",No rating
Visiontek Adrenaline 4GB 240-Pin DDR2 SDRAM DDR2 800 (PC2 6400) Desktop Memory unbuffered Model 900559,VisionTek,"7,902",No rating
HyperX FURY 16GB 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model HX424C15FB3/16,HyperX,"5,876",No rating
Kingston HyperX Predator 32GB DDR4 SDRAM Memory Module,HyperX,"13,555",No rating
Patriot Signature 4GB 240-Pin DDR2 SDRAM DDR2 800 (PC2 6400) Desktop Memory Model PSD24G8002,Patriot Memory,"9,023",4
Patriot Signature 4GB 240-Pin DDR2 SDRAM DDR2 800 (PC2 6400) Desktop Memory Model PSD24G8002,Patriot Memory,"9,023",4
2GB (1x2GB) DDR3 1600 (PC3 12800) Desktop Memory Module,Brand Name Not Available,"1,398",No rating
8GB (4x2GB) DDR3 1600 (PC3 12800) Desktop Memory Module,Brand Name Not Available,"3,679",No rating
Lenovo 16GB DDR4 SDRAM Memory Module 4X70U39095,Lenovo,"21,529",No rating
Crucial 4GB (2 x 2GB) 240-Pin DDR3 SDRAM DDR3 1333 (PC3 10600) Dual Channel Kit Desktop Memory Model CT2KIT25664BA1339,Crucial,"1,853",No rating
HyperX Predator 128GB (8 x 16GB) DDR4 3000MHz DRAM (Desktop Memory) CL15 1.35V Black DIMM (288-pin) HX430C15PB3K8/128 (Intel XMP),HyperX,"66,897",No rating
Kingston 32GB DDR4 2666MHz PC4-21300 288-pin DIMM Memory Module,Kingston Technology Corp.,"11,417",No rating
Crucial 8GB CT8G4DFS8266 DDR4 2666 UNBUFFERED RETAIL,Crucial,"3,199",No rating
AddOn 16GB DDR4 SDRAM Memory Module,Brand Name Not Available,"8,237",No rating
AddOn 8GB DDR4 SDRAM Memory Module SNPY7N41C8GAA,Brand Name Not Available,"4,538",No rating
Samsung Memory M378A2K43BB1-CPB 16GB DDR4 2133MHz Unbuffered Bare,SAMSUNG,"6,575",No rating
Crucial CT8G4RFS8266 8Gb Ddr4 2666Mt/S Pc4-21300 Cl19 Sr X8 Ecc Registered Dimm 288P,Ballistix,"4,590",No rating
16GB 2666MHZ MEMORY FOR HPE,Lenovo,"13,626",No rating
2GB 1333MHZ DDR3 MEMORYHP,Lenovo,"2,284",No rating
Patriot Viper Elite 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model PVE416G240C5KRD,Patriot Memory,"6,394",3
Lenovo 32GB (1x32GB) DDR4 2666MHz 260pin SoDIMM Memory Module - 4X70S69154,Lenovo,"38,718",No rating
Kingston 64GB Module - DDR4 2666MHz - 64 GB (1 x 64 GB) - DDR4 SDRAM - 2666 MHz DDR4-2666/PC4-21300 - 1.20 V - 288-pin - LRDIMM,Kingston Technology Corp.,"42,600",No rating
TeamGroup 32GB kit (2 X 16GB) DDR4 2133 MHz DIMM 288 Pin Desktop Memory RAM - TED416G2133C1501,Brand Name Not Available,"25,246",No rating
32GB (2x16GB) DDR4 2666 (PC4 21300) Desktop Memory Module,Brand Name Not Available,"21,190",No rating
16GB (1x16GB) DDR4 2666 (PC4 21300) Desktop Memory Module,Brand Name Not Available,"11,036",No rating
64GB (4x16GB) DDR4 2666 (PC4 21300) Desktop Memory Module,Brand Name Not Available,"42,379",No rating
"Axiom T9V41AA-AX Axiom Ax - Ddr4 - 32 Gb - Dimm 288-Pin - 2400 Mhz / Pc4-19200 - Cl17 - 1.2 V - Registered - Ecc - For Hp Workstation Z440, Z640, Z840",Brand Name Not Available,"16,374",No rating
2GB DDR2-800MHZ PC2-6400 240PIN AA800D2N5/2G,Brand Name Not Available,"1,697",No rating
TeamGroup 64GB kit (4 X 16GB) DDR4 2133 MHz DIMM 288 Pin Desktop Memory RAM - TED416G2133C1501,Brand Name Not Available,"50,563",No rating
HyperX FURY 4GB 240-Pin DDR3 SDRAM DDR3L 1866 (PC3L 14900) Desktop Memory Model HX318LC11FB/4,HyperX,"5,009",No rating
"Corsair Vengeance 16GB (2x8GB) DDR4 2666 (PC4-21300) C16 for DDR4 Systems, White LED (CMU16GX4M2A2666C16)",Corsair,"10,888",No rating
HyperX FURY 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3L 1866 (PC3L 14900) Desktop Memory Model HX318LC11FBK2/16,HyperX,"10,888",No rating
HyperX FURY 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3L 1866 (PC3L 14900) Desktop Memory Model HX318LC11FBK2/8,HyperX,"8,030",No rating
Dell 16GB DDR4 SDRAM Memory Module SNPTFYHPC16G,DELL,"17,046",No rating
32GB (2x16GB) DDR3 1866 (PC3 14900) Desktop Memory Module,Brand Name Not Available,"18,835",1
Crucial 32GB 288-Pin DDR4 SDRAM ECC Registered DDR4 2400 (PC4 19200) Memory (Server Memory) Model CT32G4RFD424A,Crucial,"14,334",No rating
Axiom 8GB DDR4 SDRAM Memory Module 3TQ35AAAX,Lenovo,"4,001",No rating
THIS HIGH QUALITY TOTAL MICRO 16GB DDR4 2666MHZ PC4-21300 UNBUFFERED NON-ECC 1.2,Lenovo,"5,178",No rating
Kingston - KTD-PE426D8/16G - Kingston 16GB DDR4 SDRAM Memory Module - 16 GB (1 x 16 GB) - DDR4 SDRAM - 2666 MHz - ECC -,Kingston Technology Corp.,"7,452",No rating
Dell 16GB (1x4GB) DDR4 2666MHz 288pin DIMM Memory Module SNPTP9W1C/16G,DELL,"12,197",No rating
KINGSTON TECHNOLOGY KTH-PL426/32G 32GB ECC REG DDR4 2666MHZ,Kingston Technology Corp.,"18,245",No rating
GEIL 16GB SUPER LUCE DDR4 3000 RGB CL16,GeIL,"6,397",No rating
Dell SNPFN6XKC/8G RAM,DELL,"10,986",No rating
CORSAIR Vengeance LPX 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMK32GX4M2D3200C16,Corsair,"17,165",No rating
PNY Performance 16GB DDR4 SDRAM Memory Module MN16GSD42666,"PNY Technologies, Inc.","5,122",No rating
Kingston - KTH-PL426/16G - Kingston 16GB DDR4 SDRAM Memory Module - 16 GB - DDR4 SDRAM - 2666 MHz - ECC - Registered,Kingston Technology Corp.,"7,771",No rating
Kingston KCP426ND8/16 DDR4 - 16 GB - DIMM 288-pin - 2666 MHz / PC4-21300 - CL19 - 1.2 V - unbuffered - non-ECC,Kingston Technology Corp.,"5,541",No rating
Total Micro 16GB DDR4 2666MHz PC4-21300 Unbuffered Non-ECC 1.2,Lenovo,"7,231",No rating
HP - DDR4 - 32 GB - DIMM 288-pin - 2666 MHz / PC4-21300 - 1.2 V 32GB DDR4 RAM,HP,"26,670",No rating
TOTAL MICRO TECHNOLOGIES 0A65729-TM 4GB  PC3-12800 1600MHZ MEMORY FOR LENOVO,Brand Name Not Available,"2,490",No rating
Axiom AX 16GB (1x16GB) DDR4 2666MHz 260pin SoDIMM Server Memory Module,Brand Name Not Available,"6,587",No rating
PNY Performance DDR4 2666MHz Notebook Memory MN8GSD42666,"PNY Technologies, Inc.","2,994",No rating
Kingston ValueRAM 8GB DDR4 SDRAM Memory Module KVR32S22S88,Kingston Technology Corp.,"3,216",No rating
Kingston ValueRAM 4GB DDR4 SDRAM Memory Module KVR32S22S64,Kingston Technology Corp.,"2,425",No rating
Kingston ValueRAM 16GB DDR4 SDRAM Memory Module KVR29N21D816,Kingston Technology Corp.,"5,601",No rating
Visiontek 901175 4GB DDR4 2666MHz SDRAM 260-Pin SoDIMM Memory Module,Brand Name Not Available,"3,778",No rating
HP 2GB 240-Pin DDR3 SDRAM DDR3 1333 (PC3 10600E) Desktop Memory Model 501540-001,HP,"3,286",No rating
NEMIX RAM PC GAMING MEMORY 8GB DDR3 1333 (PC3-10600) for AMD FM2+ / FM2 / AM3+/ AM3,Brand Name Not Available,"2,698",No rating
NEMIX RAM PC GAMING MEMORY 16GB  (2x8GB) DDR3 1333 (PC3-10600) for AMD FM2+ / FM2 / AM3+/ AM3,Brand Name Not Available,"5,381",No rating
NEMIX RAM PC GAMING MEMORY 32GB  (4x8GB) DDR3 1333 (PC3-10600) for AMD FM2+ / FM2 / AM3+/ AM3,Brand Name Not Available,"10,889",No rating
Patriot Signature Line 16GB 288-Pin DDR4 SDRAM DDR4 2133 (PC4 17000) Desktop Memory Model PSD416G21332H,Patriot Memory,"7,735",No rating
Dell 2GB 240-Pin DDR3 SDRAM DDR3 1333 (PC3 10600) Desktop Memory Model P223C,DELL,"3,097",No rating
HP 2GB 240-Pin DDR2 SDRAM DDR2 800 (PC2 6400) Desktop Memory Model 457624-001,HP,"3,701",No rating
HP 1GB 240-Pin DDR2 SDRAM DDR2 667 (PC2 5300E) Desktop Memory Model 392283-001,HP,"3,476",No rating
HP 1GB 240-Pin DDR2 SDRAM DDR2 800 (PC2 6400) Desktop Memory Model 404574-888,HP,"1,369",No rating
HP 1GB 240-Pin DDR2 SDRAM DDR2 800 (PC2 6400) Desktop Memory Model 404574-888,HP,"1,369",No rating
Lenovo 4X70G88327 8GB (1x8GB) DDR4 2400 (PC4 19200) NON-ECC Unbuffered UDIMM compatible Memory RAM,Brand Name Not Available,"4,783",No rating
Lenovo 4X70G88328 16GB (1x16GB) DDR4 2400 (PC4 19200) NON-ECC Unbuffered UDIMM compatible Memory RAM,Brand Name Not Available,"10,300",No rating
Lenovo 4X70M60572 8GB (1x8GB) DDR4 2400 (PC4 19200) NON-ECC Unbuffered UDIMM compatible Memory RAM,Brand Name Not Available,"4,666",No rating
Kingston 16GB DDR4 SDRAM Memory Module KTLTN426E16G,Kingston Technology Corp.,"7,023",No rating
AddOn - Memory Upgrades 2GB 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Memory Model AA160D3N/2G,Brand Name Not Available,"2,588",1
Dell 64GB 4Rx4 DDR4 LRDIMM 2666MHz Memory Module SNP4JMGMDG/64G,DELL,"62,445",No rating
Total Micro 8GB DDR4 2666MHz 288-pin DIMM Memory Card for Select HP Workstation,Lenovo,"6,245",No rating
Kingston ValueRAM 16GB DDR4 SDRAM Memory Module,Kingston Technology Corp.,"5,666",No rating
Lenovo 8GB PC4-19200 DDR4 4X70M09261 8GB DDR4 SDRAM,Lenovo,"16,429",No rating
V7 4GB DDR4 SDRAM Memory Module V7ADDR42666S4GB,Brand Name Not Available,"1,544",No rating
V7 8GB DDR4 SDRAM Memory Module V7ADDR42666U8GB,Brand Name Not Available,"2,566",No rating
V7 4GB DDR3 SDRAM Memory Module V71600DDR3S4GB,Brand Name Not Available,"1,480",No rating
V7 4GB DDR4 SDRAM Memory Module V7ADDR42666U4GB,Brand Name Not Available,"1,544",No rating
Crucial 4GB DDR3L 1600 MHz PC3-12800 UDIMM 240-Pin CT51264BD160B Desktop Memory,Brand Name Not Available,"2,149",No rating
Lenovo 8GB DDR4 SDRAM Memory Module 4X70U39094,Lenovo,"14,439",No rating
HyperX FURY 16GB (4 x 4GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model HX424C15FB3K4/16,HyperX,"6,708",No rating
V7 8GB DDR3 1600MHz SDIMM Memory Module V71600DDR3S-8GB,Brand Name Not Available,"2,438",No rating
Crucial 8GB 288-Pin DDR4 SDRAM DDR4 2133 (PC4 17000) Desktop Memory Model CT8G4DFS8213,Crucial,"3,318",No rating
Crucial 4GB 288-Pin DDR4 SDRAM DDR4 2133 (PC4 17000) Desktop Memory Model CT4G4DFS8213,Crucial,"2,799",No rating
Crucial 4GB DDR3 PC3-12800 1600MHz 240-Pin Desktop Memory Model CT51272BD160BJ,Crucial,"2,895",No rating
Crucial 4GB 240-Pin DDR3 SDRAM DDR3L 1333 (PC3L 10600) Desktop Memory Model CT51264BD1339,Crucial,"1,859",No rating
HyperX FURY 16GB 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model HX432C18FR/16,HyperX,"13,088",No rating
HyperX 16GB 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model HX432C18FW/16,HyperX,"14,902",No rating
Crucial 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3 1333 (PC3 10600) Desktop Memory Model CT2KIT51264BA1339,Crucial,"2,990",No rating
